ProvState,Country,Lat,Long,Date,Deaths_Total,Deaths_Daily,Confirmed_Total,Confirmed_Daily
NA,Austria,47.5162,14.5501,2020-03-26,49,19,6909,1321
NA,Austria,47.5162,14.5501,2020-03-27,58,9,7657,748
NA,Austria,47.5162,14.5501,2020-03-28,68,10,8271,614
NA,Austria,47.5162,14.5501,2020-03-29,86,18,8788,517
NA,Austria,47.5162,14.5501,2020-03-30,108,22,9618,830
NA,Austria,47.5162,14.5501,2020-03-31,128,20,10180,562
NA,Austria,47.5162,14.5501,2020-04-01,146,18,10711,531
NA,Austria,47.5162,14.5501,2020-04-02,158,12,11129,418
NA,Austria,47.5162,14.5501,2020-04-03,168,10,11524,395
NA,Austria,47.5162,14.5501,2020-04-04,186,18,11781,257
NA,Austria,47.5162,14.5501,2020-04-05,204,18,12051,270
NA,Azerbaijan,40.1431,47.5769,2020-01-22,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-01-23,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-01-24,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-01-25,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-01-26,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-01-27,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-01-28,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-01-29,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-01-30,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-01-31,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-01,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-02,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-03,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-04,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-05,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-06,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-07,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-08,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-09,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-10,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-11,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-12,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-13,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-14,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-15,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-16,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-17,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-18,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-19,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-20,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-21,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-22,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-23,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-24,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-25,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-26,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-27,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-28,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-02-29,0,0,0,0
NA,Azerbaijan,40.1431,47.5769,2020-03-01,0,0,3,3
NA,Azerbaijan,40.1431,47.5769,2020-03-02,0,0,3,0
NA,Azerbaijan,40.1431,47.5769,2020-03-03,0,0,3,0
NA,Azerbaijan,40.1431,47.5769,2020-03-04,0,0,3,0
NA,Azerbaijan,40.1431,47.5769,2020-03-05,0,0,6,3
NA,Azerbaijan,40.1431,47.5769,2020-03-06,0,0,6,0
NA,Azerbaijan,40.1431,47.5769,2020-03-07,0,0,9,3
NA,Azerbaijan,40.1431,47.5769,2020-03-08,0,0,9,0
NA,Azerbaijan,40.1431,47.5769,2020-03-09,0,0,9,0
NA,Azerbaijan,40.1431,47.5769,2020-03-10,0,0,11,2
NA,Azerbaijan,40.1431,47.5769,2020-03-11,0,0,11,0
NA,Azerbaijan,40.1431,47.5769,2020-03-12,0,0,11,0
NA,Azerbaijan,40.1431,47.5769,2020-03-13,1,1,15,4
NA,Azerbaijan,40.1431,47.5769,2020-03-14,1,0,15,0
NA,Azerbaijan,40.1431,47.5769,2020-03-15,1,0,23,8
NA,Azerbaijan,40.1431,47.5769,2020-03-16,1,0,28,5
NA,Azerbaijan,40.1431,47.5769,2020-03-17,1,0,28,0
NA,Azerbaijan,40.1431,47.5769,2020-03-18,1,0,28,0
NA,Azerbaijan,40.1431,47.5769,2020-03-19,1,0,44,16
NA,Azerbaijan,40.1431,47.5769,2020-03-20,1,0,44,0
NA,Azerbaijan,40.1431,47.5769,2020-03-21,1,0,53,9
NA,Azerbaijan,40.1431,47.5769,2020-03-22,1,0,65,12
NA,Azerbaijan,40.1431,47.5769,2020-03-23,1,0,72,7
NA,Azerbaijan,40.1431,47.5769,2020-03-24,1,0,87,15
NA,Azerbaijan,40.1431,47.5769,2020-03-25,2,1,93,6
NA,Azerbaijan,40.1431,47.5769,2020-03-26,3,1,122,29
NA,Azerbaijan,40.1431,47.5769,2020-03-27,3,0,165,43
NA,Azerbaijan,40.1431,47.5769,2020-03-28,4,1,182,17
NA,Azerbaijan,40.1431,47.5769,2020-03-29,4,0,209,27
NA,Azerbaijan,40.1431,47.5769,2020-03-30,4,0,273,64
NA,Azerbaijan,40.1431,47.5769,2020-03-31,5,1,298,25
NA,Azerbaijan,40.1431,47.5769,2020-04-01,5,0,359,61
NA,Azerbaijan,40.1431,47.5769,2020-04-02,5,0,400,41
NA,Azerbaijan,40.1431,47.5769,2020-04-03,5,0,443,43
NA,Azerbaijan,40.1431,47.5769,2020-04-04,5,0,521,78
NA,Azerbaijan,40.1431,47.5769,2020-04-05,7,2,584,63
NA,Bahamas,25.034300000000002,-77.3963,2020-01-22,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-01-23,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-01-24,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-01-25,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-01-26,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-01-27,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-01-28,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-01-29,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-01-30,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-01-31,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-01,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-02,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-03,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-04,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-05,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-06,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-07,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-08,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-09,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-10,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-11,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-12,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-13,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-14,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-15,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-16,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-17,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-18,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-19,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-20,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-21,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-22,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-23,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-24,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-25,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-26,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-27,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-28,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-02-29,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-01,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-02,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-03,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-04,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-05,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-06,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-07,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-08,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-09,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-10,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-11,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-12,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-13,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-14,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-15,0,0,0,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-16,0,0,1,1
NA,Bahamas,25.034300000000002,-77.3963,2020-03-17,0,0,1,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-18,0,0,1,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-19,0,0,3,2
NA,Bahamas,25.034300000000002,-77.3963,2020-03-20,0,0,3,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-21,0,0,4,1
NA,Bahamas,25.034300000000002,-77.3963,2020-03-22,0,0,4,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-23,0,0,4,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-24,0,0,5,1
NA,Bahamas,25.034300000000002,-77.3963,2020-03-25,0,0,5,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-26,0,0,9,4
NA,Bahamas,25.034300000000002,-77.3963,2020-03-27,0,0,10,1
NA,Bahamas,25.034300000000002,-77.3963,2020-03-28,0,0,10,0
NA,Bahamas,25.034300000000002,-77.3963,2020-03-29,0,0,11,1
NA,Bahamas,25.034300000000002,-77.3963,2020-03-30,0,0,14,3
NA,Bahamas,25.034300000000002,-77.3963,2020-03-31,0,0,14,0
NA,Bahamas,25.034300000000002,-77.3963,2020-04-01,1,1,21,7
NA,Bahamas,25.034300000000002,-77.3963,2020-04-02,1,0,24,3
NA,Bahamas,25.034300000000002,-77.3963,2020-04-03,1,0,24,0
NA,Bahamas,25.034300000000002,-77.3963,2020-04-04,4,3,28,4
NA,Bahamas,25.034300000000002,-77.3963,2020-04-05,4,0,28,0
NA,Bahrain,26.0275,50.55,2020-01-22,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-01-23,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-01-24,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-01-25,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-01-26,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-01-27,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-01-28,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-01-29,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-01-30,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-01-31,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-01,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-02,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-03,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-04,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-05,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-06,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-07,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-08,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-09,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-10,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-11,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-12,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-13,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-14,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-15,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-16,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-17,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-18,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-19,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-20,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-21,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-22,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-23,0,0,0,0
NA,Bahrain,26.0275,50.55,2020-02-24,0,0,1,1
NA,Bahrain,26.0275,50.55,2020-02-25,0,0,23,22
NA,Bahrain,26.0275,50.55,2020-02-26,0,0,33,10
NA,Bahrain,26.0275,50.55,2020-02-27,0,0,33,0
NA,Bahrain,26.0275,50.55,2020-02-28,0,0,36,3
NA,Bahrain,26.0275,50.55,2020-02-29,0,0,41,5
NA,Bahrain,26.0275,50.55,2020-03-01,0,0,47,6
NA,Bahrain,26.0275,50.55,2020-03-02,0,0,49,2
NA,Bahrain,26.0275,50.55,2020-03-03,0,0,49,0
NA,Bahrain,26.0275,50.55,2020-03-04,0,0,52,3
NA,Bahrain,26.0275,50.55,2020-03-05,0,0,55,3
NA,Bahrain,26.0275,50.55,2020-03-06,0,0,60,5
NA,Bahrain,26.0275,50.55,2020-03-07,0,0,85,25
NA,Bahrain,26.0275,50.55,2020-03-08,0,0,85,0
NA,Bahrain,26.0275,50.55,2020-03-09,0,0,95,10
NA,Bahrain,26.0275,50.55,2020-03-10,0,0,110,15
NA,Bahrain,26.0275,50.55,2020-03-11,0,0,195,85
NA,Bahrain,26.0275,50.55,2020-03-12,0,0,195,0
NA,Bahrain,26.0275,50.55,2020-03-13,0,0,195,0
NA,Bahrain,26.0275,50.55,2020-03-14,0,0,210,15
NA,Bahrain,26.0275,50.55,2020-03-15,0,0,214,4
NA,Bahrain,26.0275,50.55,2020-03-16,1,1,214,0
NA,Bahrain,26.0275,50.55,2020-03-17,1,0,228,14
NA,Bahrain,26.0275,50.55,2020-03-18,1,0,256,28
NA,Bahrain,26.0275,50.55,2020-03-19,1,0,278,22
NA,Bahrain,26.0275,50.55,2020-03-20,1,0,285,7
NA,Bahrain,26.0275,50.55,2020-03-21,1,0,305,20
NA,Bahrain,26.0275,50.55,2020-03-22,2,1,334,29
NA,Bahrain,26.0275,50.55,2020-03-23,2,0,377,43
NA,Bahrain,26.0275,50.55,2020-03-24,3,1,392,15
NA,Bahrain,26.0275,50.55,2020-03-25,4,1,419,27
NA,Bahrain,26.0275,50.55,2020-03-26,4,0,458,39
NA,Bahrain,26.0275,50.55,2020-03-27,4,0,466,8
NA,Bahrain,26.0275,50.55,2020-03-28,4,0,476,10
NA,Bahrain,26.0275,50.55,2020-03-29,4,0,499,23
NA,Bahrain,26.0275,50.55,2020-03-30,4,0,515,16
NA,Bahrain,26.0275,50.55,2020-03-31,4,0,567,52
NA,Bahrain,26.0275,50.55,2020-04-01,4,0,569,2
NA,Bahrain,26.0275,50.55,2020-04-02,4,0,643,74
NA,Bahrain,26.0275,50.55,2020-04-03,4,0,672,29
NA,Bahrain,26.0275,50.55,2020-04-04,4,0,688,16
NA,Bahrain,26.0275,50.55,2020-04-05,4,0,700,12
NA,Bangladesh,23.685,90.3563,2020-01-22,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-01-23,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-01-24,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-01-25,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-01-26,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-01-27,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-01-28,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-01-29,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-01-30,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-01-31,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-01,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-02,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-03,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-04,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-05,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-06,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-07,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-08,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-09,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-10,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-11,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-12,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-13,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-14,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-15,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-16,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-17,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-18,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-19,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-20,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-21,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-22,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-23,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-24,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-25,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-26,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-27,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-28,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-02-29,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-03-01,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-03-02,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-03-03,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-03-04,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-03-05,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-03-06,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-03-07,0,0,0,0
NA,Bangladesh,23.685,90.3563,2020-03-08,0,0,3,3
NA,Bangladesh,23.685,90.3563,2020-03-09,0,0,3,0
NA,Bangladesh,23.685,90.3563,2020-03-10,0,0,3,0
NA,Bangladesh,23.685,90.3563,2020-03-11,0,0,3,0
NA,Bangladesh,23.685,90.3563,2020-03-12,0,0,3,0
NA,Bangladesh,23.685,90.3563,2020-03-13,0,0,3,0
NA,Bangladesh,23.685,90.3563,2020-03-14,0,0,3,0
NA,Bangladesh,23.685,90.3563,2020-03-15,0,0,5,2
NA,Bangladesh,23.685,90.3563,2020-03-16,0,0,8,3
NA,Bangladesh,23.685,90.3563,2020-03-17,0,0,10,2
NA,Bangladesh,23.685,90.3563,2020-03-18,1,1,14,4
NA,Bangladesh,23.685,90.3563,2020-03-19,1,0,17,3
NA,Bangladesh,23.685,90.3563,2020-03-20,1,0,20,3
NA,Bangladesh,23.685,90.3563,2020-03-21,2,1,25,5
NA,Bangladesh,23.685,90.3563,2020-03-22,2,0,27,2
NA,Bangladesh,23.685,90.3563,2020-03-23,3,1,33,6
NA,Bangladesh,23.685,90.3563,2020-03-24,4,1,39,6
NA,Bangladesh,23.685,90.3563,2020-03-25,5,1,39,0
NA,Bangladesh,23.685,90.3563,2020-03-26,5,0,44,5
NA,Bangladesh,23.685,90.3563,2020-03-27,5,0,48,4
NA,Bangladesh,23.685,90.3563,2020-03-28,5,0,48,0
NA,Bangladesh,23.685,90.3563,2020-03-29,5,0,48,0
NA,Bangladesh,23.685,90.3563,2020-03-30,5,0,49,1
NA,Bangladesh,23.685,90.3563,2020-03-31,5,0,51,2
NA,Bangladesh,23.685,90.3563,2020-04-01,6,1,54,3
NA,Bangladesh,23.685,90.3563,2020-04-02,6,0,56,2
NA,Bangladesh,23.685,90.3563,2020-04-03,6,0,61,5
NA,Bangladesh,23.685,90.3563,2020-04-04,8,2,70,9
NA,Bangladesh,23.685,90.3563,2020-04-05,9,1,88,18
NA,Barbados,13.1939,-59.5432,2020-01-22,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-01-23,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-01-24,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-01-25,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-01-26,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-01-27,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-01-28,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-01-29,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-01-30,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-01-31,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-01,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-02,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-03,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-04,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-05,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-06,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-07,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-08,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-09,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-10,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-11,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-12,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-13,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-14,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-15,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-16,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-17,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-18,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-19,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-20,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-21,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-22,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-23,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-24,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-25,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-26,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-27,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-28,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-02-29,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-01,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-02,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-03,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-04,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-05,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-06,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-07,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-08,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-09,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-10,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-11,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-12,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-13,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-14,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-15,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-16,0,0,0,0
NA,Barbados,13.1939,-59.5432,2020-03-17,0,0,2,2
NA,Barbados,13.1939,-59.5432,2020-03-18,0,0,2,0
NA,Barbados,13.1939,-59.5432,2020-03-19,0,0,5,3
NA,Barbados,13.1939,-59.5432,2020-03-20,0,0,5,0
NA,Barbados,13.1939,-59.5432,2020-03-21,0,0,6,1
NA,Barbados,13.1939,-59.5432,2020-03-22,0,0,14,8
NA,Barbados,13.1939,-59.5432,2020-03-23,0,0,17,3
NA,Barbados,13.1939,-59.5432,2020-03-24,0,0,18,1
NA,Barbados,13.1939,-59.5432,2020-03-25,0,0,18,0
NA,Barbados,13.1939,-59.5432,2020-03-26,0,0,18,0
NA,Barbados,13.1939,-59.5432,2020-03-27,0,0,24,6
NA,Barbados,13.1939,-59.5432,2020-03-28,0,0,26,2
NA,Barbados,13.1939,-59.5432,2020-03-29,0,0,33,7
NA,Barbados,13.1939,-59.5432,2020-03-30,0,0,33,0
NA,Barbados,13.1939,-59.5432,2020-03-31,0,0,34,1
NA,Barbados,13.1939,-59.5432,2020-04-01,0,0,34,0
NA,Barbados,13.1939,-59.5432,2020-04-02,0,0,46,12
NA,Barbados,13.1939,-59.5432,2020-04-03,0,0,51,5
NA,Barbados,13.1939,-59.5432,2020-04-04,0,0,52,1
NA,Barbados,13.1939,-59.5432,2020-04-05,1,1,56,4
NA,Belarus,53.7098,27.9534,2020-01-22,0,0,0,0
NA,Belarus,53.7098,27.9534,2020-01-23,0,0,0,0
NA,Belarus,53.7098,27.9534,2020-01-24,0,0,0,0
NA,Belarus,53.7098,27.9534,2020-01-25,0,0,0,0
NA,Belarus,53.7098,27.9534,2020-01-26,0,0,0,0
NA,Belarus,53.7098,27.9534,2020-01-27,0,0,0,0
NA,Belarus,53.7098,27.9534,2020-01-28,0,0,0,0
NA,Belarus,53.7098,27.9534,2020-01-29,0,0,0,0
NA,Belarus,53.7098,27.9534,2020-01-30,0,0,0,0
NA,Belarus,53.7098,27.9534,2020-01-31,0,0,0,0
NA,Belarus,53.7098,27.9534,2020-02-01,0,0,0,0
NA,Belarus,53.7098,27.9534,2020-02-02,0,0,0,0
NA,Belarus,53.7098,27.9534,2020-02-03,0,0,0,0
